,nom_zca,yr,control,treated,dif,ctrl_mn,ttd_mn,ttd_bool,value,value_mn,outer_ring,inner_rings
0,Commerce,2010,0.157824106040854,NA,NA,NA,NA,0,0.157824106040854,NA,"[(2.287779719806736, 48.847094868388865), (2.287829132318856, 48.847176691419385), (2.2878904330425676, 48.8472549327145), (2.2912162478769242, 48.85103367263056), (2.291289491100901, 48.85110815817987), (2.29137350522125, 48.851177515389246), (2.2914674716586645, 48.851241068451394), (2.2915704748492933, 48.85129819811136), (2.291681511165482, 48.851348347701155), (2.2917994986951173, 48.85139102856455), (2.2919232877842544, 48.85142582481917), (2.292051672240268, 48.851452397409425), (2.2921834010863202, 48.851470487410765), (2.2923171907525357, 48.851479918553), (2.2924517375850146, 48.851480598938195), (2.292585730550699, 48.85147252193635), (2.2927178640142145, 48.851455766249885), (2.2928468504620665, 48.851430495146786), (2.292971433050121, 48.851396954869365), (2.3016798950792867, 48.84871390546067), (2.3018002301436358, 48.84867187107989), (2.3019136105370714, 48.848622123259176), (2.3020189049460953, 48.84856515839324), (2.30211506275124, 48.848501544888386), (2.3022011245105007, 48.8484319174901), (2.302276231532463, 48.84835697094878), (2.302339634443571, 48.84827745308671), (2.3023907006640996, 48.84819415733562), (2.3023982257534836, 48.84817717720018), (2.3024377293967735, 48.8481375429445), (2.3025041591425905, 48.84806338759605), (2.302559536243321, 48.847985378519994), (2.302603352878883, 48.847904231150125), (2.3026352072583482, 48.84782068969858), (2.3026548073029462, 48.84773552033021), (2.302661973322643, 48.84764950413567), (2.3026566396618406, 48.847563429968), (2.3026388552991683, 48.84747808720784), (2.3026087833959665, 48.847394258524176), (2.3025666997976795, 48.84731271269674), (2.302512990501987, 48.84723419756584), (2.30244814811697, 48.8471594331745), (2.3023727673418652, 48.847089105165395), (2.3022875395119047, 48.847023858493706), (2.2990393630295607, 48.844765387605904), (2.2984422828684536, 48.844318093760414), (2.297634209859577, 48.84369079018265), (2.296980194955654, 48.84312408242017), (2.296895170348276, 48.84305737737149), (2.2968007632453844, 48.84299641742878), (2.296697860199758, 48.84294177503009), (2.296587427534706, 48.84289396328741), (2.2964705022700844, 48.842853431168955), (2.2963481823848726, 48.84282055928381), (2.2962216165077205, 48.84279565630828), (2.2960919931322263, 48.84277895608797), (2.295960529458163, 48.84277061544204), (2.2934516039005297, 48.8426921080806), (2.2933182433106047, 48.842692245132845), (2.2931855414652738, 48.842700984575174), (2.293054768957674, 48.84271824272891), (2.2929271779107636, 48.84274385435031), (2.292803989990288, 48.84277757421253), (2.29268638470914, 48.84281907945333), (2.287424748961816, 48.84490044693107), (2.2873143383556385, 48.84494909269044), (2.287211621563141, 48.84500459713591), (2.2871175730488034, 48.845066433716134), (2.2870330850538454, 48.845134015807076), (2.2869589591315225, 48.845206702276506), (2.2868958985422965, 48.845283803565536), (2.2868445015810286, 48.84536458822981), (2.286805255899549, 48.84544828987801), (2.2867785338785143, 48.845534114441996), (2.2867645890925217, 48.845621247709744), (2.2867635539020985, 48.84570886304941), (2.2867754381955043, 48.845796129251525), (2.2868001292923688, 48.84588221841451), (2.286837393010181, 48.845966313799366), (2.2868868758836087, 48.84604761757824), (2.2869481085156775, 48.84612535840397), (2.2877548004579222, 48.84703795485056), (2.287779719806736, 48.847094868388865)]","[[(2.29589601326864, 48.84366916369608), (2.2965721840745865, 48.844255080387455), (2.297411715267751, 48.844906815537946), (2.2980334358999586, 48.845372575481825), (2.3012990097756725, 48.84764317487102), (2.301186260768939, 48.847756293913875), (2.2962654169306695, 48.847065229581304), (2.2889511109018073, 48.84660619184871), (2.2881253547167124, 48.845672053664664), (2.293387042956199, 48.843590654732374), (2.29589601326864, 48.84366916369608)], [(2.292403467891621, 48.84693093922497), (2.295765985210565, 48.847160747804075), (2.3011032464182084, 48.84789881944563), (2.2923948958754696, 48.85058182619611), (2.289069021538573, 48.84680311970809), (2.292403467891621, 48.84693093922497)]]"
1,Commerce,2011,1.190870701187063,NA,NA,NA,NA,0,1.190870701187063,NA,"[(2.287779719806736, 48.847094868388865), (2.287829132318856, 48.847176691419385), (2.2878904330425676, 48.8472549327145), (2.2912162478769242, 48.85103367263056), (2.291289491100901, 48.85110815817987), (2.29137350522125, 48.851177515389246), (2.2914674716586645, 48.851241068451394), (2.2915704748492933, 48.85129819811136), (2.291681511165482, 48.851348347701155), (2.2917994986951173, 48.85139102856455), (2.2919232877842544, 48.85142582481917), (2.292051672240268, 48.851452397409425), (2.2921834010863202, 48.851470487410765), (2.2923171907525357, 48.851479918553), (2.2924517375850146, 48.851480598938195), (2.292585730550699, 48.85147252193635), (2.2927178640142145, 48.851455766249885), (2.2928468504620665, 48.851430495146786), (2.292971433050121, 48.851396954869365), (2.3016798950792867, 48.84871390546067), (2.3018002301436358, 48.84867187107989), (2.3019136105370714, 48.848622123259176), (2.3020189049460953, 48.84856515839324), (2.30211506275124, 48.848501544888386), (2.3022011245105007, 48.8484319174901), (2.302276231532463, 48.84835697094878), (2.302339634443571, 48.84827745308671), (2.3023907006640996, 48.84819415733562), (2.3023982257534836, 48.84817717720018), (2.3024377293967735, 48.8481375429445), (2.3025041591425905, 48.84806338759605), (2.302559536243321, 48.847985378519994), (2.302603352878883, 48.847904231150125), (2.3026352072583482, 48.84782068969858), (2.3026548073029462, 48.84773552033021), (2.302661973322643, 48.84764950413567), (2.3026566396618406, 48.847563429968), (2.3026388552991683, 48.84747808720784), (2.3026087833959665, 48.847394258524176), (2.3025666997976795, 48.84731271269674), (2.302512990501987, 48.84723419756584), (2.30244814811697, 48.8471594331745), (2.3023727673418652, 48.847089105165395), (2.3022875395119047, 48.847023858493706), (2.2990393630295607, 48.844765387605904), (2.2984422828684536, 48.844318093760414), (2.297634209859577, 48.84369079018265), (2.296980194955654, 48.84312408242017), (2.296895170348276, 48.84305737737149), (2.2968007632453844, 48.84299641742878), (2.296697860199758, 48.84294177503009), (2.296587427534706, 48.84289396328741), (2.2964705022700844, 48.842853431168955), (2.2963481823848726, 48.84282055928381), (2.2962216165077205, 48.84279565630828), (2.2960919931322263, 48.84277895608797), (2.295960529458163, 48.84277061544204), (2.2934516039005297, 48.8426921080806), (2.2933182433106047, 48.842692245132845), (2.2931855414652738, 48.842700984575174), (2.293054768957674, 48.84271824272891), (2.2929271779107636, 48.84274385435031), (2.292803989990288, 48.84277757421253), (2.29268638470914, 48.84281907945333), (2.287424748961816, 48.84490044693107), (2.2873143383556385, 48.84494909269044), (2.287211621563141, 48.84500459713591), (2.2871175730488034, 48.845066433716134), (2.2870330850538454, 48.845134015807076), (2.2869589591315225, 48.845206702276506), (2.2868958985422965, 48.845283803565536), (2.2868445015810286, 48.84536458822981), (2.286805255899549, 48.84544828987801), (2.2867785338785143, 48.845534114441996), (2.2867645890925217, 48.845621247709744), (2.2867635539020985, 48.84570886304941), (2.2867754381955043, 48.845796129251525), (2.2868001292923688, 48.84588221841451), (2.286837393010181, 48.845966313799366), (2.2868868758836087, 48.84604761757824), (2.2869481085156775, 48.84612535840397), (2.2877548004579222, 48.84703795485056), (2.287779719806736, 48.847094868388865)]","[[(2.29589601326864, 48.84366916369608), (2.2965721840745865, 48.844255080387455), (2.297411715267751, 48.844906815537946), (2.2980334358999586, 48.845372575481825), (2.3012990097756725, 48.84764317487102), (2.301186260768939, 48.847756293913875), (2.2962654169306695, 48.847065229581304), (2.2889511109018073, 48.84660619184871), (2.2881253547167124, 48.845672053664664), (2.293387042956199, 48.843590654732374), (2.29589601326864, 48.84366916369608)], [(2.292403467891621, 48.84693093922497), (2.295765985210565, 48.847160747804075), (2.3011032464182084, 48.84789881944563), (2.2923948958754696, 48.85058182619611), (2.289069021538573, 48.84680311970809), (2.292403467891621, 48.84693093922497)]]"
2,Commerce,2012,2.074291056512415,NA,NA,NA,NA,0,2.074291056512415,NA,"[(2.287779719806736, 48.847094868388865), (2.287829132318856, 48.847176691419385), (2.2878904330425676, 48.8472549327145), (2.2912162478769242, 48.85103367263056), (2.291289491100901, 48.85110815817987), (2.29137350522125, 48.851177515389246), (2.2914674716586645, 48.851241068451394), (2.2915704748492933, 48.85129819811136), (2.291681511165482, 48.851348347701155), (2.2917994986951173, 48.85139102856455), (2.2919232877842544, 48.85142582481917), (2.292051672240268, 48.851452397409425), (2.2921834010863202, 48.851470487410765), (2.2923171907525357, 48.851479918553), (2.2924517375850146, 48.851480598938195), (2.292585730550699, 48.85147252193635), (2.2927178640142145, 48.851455766249885), (2.2928468504620665, 48.851430495146786), (2.292971433050121, 48.851396954869365), (2.3016798950792867, 48.84871390546067), (2.3018002301436358, 48.84867187107989), (2.3019136105370714, 48.848622123259176), (2.3020189049460953, 48.84856515839324), (2.30211506275124, 48.848501544888386), (2.3022011245105007, 48.8484319174901), (2.302276231532463, 48.84835697094878), (2.302339634443571, 48.84827745308671), (2.3023907006640996, 48.84819415733562), (2.3023982257534836, 48.84817717720018), (2.3024377293967735, 48.8481375429445), (2.3025041591425905, 48.84806338759605), (2.302559536243321, 48.847985378519994), (2.302603352878883, 48.847904231150125), (2.3026352072583482, 48.84782068969858), (2.3026548073029462, 48.84773552033021), (2.302661973322643, 48.84764950413567), (2.3026566396618406, 48.847563429968), (2.3026388552991683, 48.84747808720784), (2.3026087833959665, 48.847394258524176), (2.3025666997976795, 48.84731271269674), (2.302512990501987, 48.84723419756584), (2.30244814811697, 48.8471594331745), (2.3023727673418652, 48.847089105165395), (2.3022875395119047, 48.847023858493706), (2.2990393630295607, 48.844765387605904), (2.2984422828684536, 48.844318093760414), (2.297634209859577, 48.84369079018265), (2.296980194955654, 48.84312408242017), (2.296895170348276, 48.84305737737149), (2.2968007632453844, 48.84299641742878), (2.296697860199758, 48.84294177503009), (2.296587427534706, 48.84289396328741), (2.2964705022700844, 48.842853431168955), (2.2963481823848726, 48.84282055928381), (2.2962216165077205, 48.84279565630828), (2.2960919931322263, 48.84277895608797), (2.295960529458163, 48.84277061544204), (2.2934516039005297, 48.8426921080806), (2.2933182433106047, 48.842692245132845), (2.2931855414652738, 48.842700984575174), (2.293054768957674, 48.84271824272891), (2.2929271779107636, 48.84274385435031), (2.292803989990288, 48.84277757421253), (2.29268638470914, 48.84281907945333), (2.287424748961816, 48.84490044693107), (2.2873143383556385, 48.84494909269044), (2.287211621563141, 48.84500459713591), (2.2871175730488034, 48.845066433716134), (2.2870330850538454, 48.845134015807076), (2.2869589591315225, 48.845206702276506), (2.2868958985422965, 48.845283803565536), (2.2868445015810286, 48.84536458822981), (2.286805255899549, 48.84544828987801), (2.2867785338785143, 48.845534114441996), (2.2867645890925217, 48.845621247709744), (2.2867635539020985, 48.84570886304941), (2.2867754381955043, 48.845796129251525), (2.2868001292923688, 48.84588221841451), (2.286837393010181, 48.845966313799366), (2.2868868758836087, 48.84604761757824), (2.2869481085156775, 48.84612535840397), (2.2877548004579222, 48.84703795485056), (2.287779719806736, 48.847094868388865)]","[[(2.29589601326864, 48.84366916369608), (2.2965721840745865, 48.844255080387455), (2.297411715267751, 48.844906815537946), (2.2980334358999586, 48.845372575481825), (2.3012990097756725, 48.84764317487102), (2.301186260768939, 48.847756293913875), (2.2962654169306695, 48.847065229581304), (2.2889511109018073, 48.84660619184871), (2.2881253547167124, 48.845672053664664), (2.293387042956199, 48.843590654732374), (2.29589601326864, 48.84366916369608)], [(2.292403467891621, 48.84693093922497), (2.295765985210565, 48.847160747804075), (2.3011032464182084, 48.84789881944563), (2.2923948958754696, 48.85058182619611), (2.289069021538573, 48.84680311970809), (2.292403467891621, 48.84693093922497)]]"
3,Commerce,2013,2.769952275364032,NA,NA,NA,NA,0,2.769952275364032,NA,"[(2.287779719806736, 48.847094868388865), (2.287829132318856, 48.847176691419385), (2.2878904330425676, 48.8472549327145), (2.2912162478769242, 48.85103367263056), (2.291289491100901, 48.85110815817987), (2.29137350522125, 48.851177515389246), (2.2914674716586645, 48.851241068451394), (2.2915704748492933, 48.85129819811136), (2.291681511165482, 48.851348347701155), (2.2917994986951173, 48.85139102856455), (2.2919232877842544, 48.85142582481917), (2.292051672240268, 48.851452397409425), (2.2921834010863202, 48.851470487410765), (2.2923171907525357, 48.851479918553), (2.2924517375850146, 48.851480598938195), (2.292585730550699, 48.85147252193635), (2.2927178640142145, 48.851455766249885), (2.2928468504620665, 48.851430495146786), (2.292971433050121, 48.851396954869365), (2.3016798950792867, 48.84871390546067), (2.3018002301436358, 48.84867187107989), (2.3019136105370714, 48.848622123259176), (2.3020189049460953, 48.84856515839324), (2.30211506275124, 48.848501544888386), (2.3022011245105007, 48.8484319174901), (2.302276231532463, 48.84835697094878), (2.302339634443571, 48.84827745308671), (2.3023907006640996, 48.84819415733562), (2.3023982257534836, 48.84817717720018), (2.3024377293967735, 48.8481375429445), (2.3025041591425905, 48.84806338759605), (2.302559536243321, 48.847985378519994), (2.302603352878883, 48.847904231150125), (2.3026352072583482, 48.84782068969858), (2.3026548073029462, 48.84773552033021), (2.302661973322643, 48.84764950413567), (2.3026566396618406, 48.847563429968), (2.3026388552991683, 48.84747808720784), (2.3026087833959665, 48.847394258524176), (2.3025666997976795, 48.84731271269674), (2.302512990501987, 48.84723419756584), (2.30244814811697, 48.8471594331745), (2.3023727673418652, 48.847089105165395), (2.3022875395119047, 48.847023858493706), (2.2990393630295607, 48.844765387605904), (2.2984422828684536, 48.844318093760414), (2.297634209859577, 48.84369079018265), (2.296980194955654, 48.84312408242017), (2.296895170348276, 48.84305737737149), (2.2968007632453844, 48.84299641742878), (2.296697860199758, 48.84294177503009), (2.296587427534706, 48.84289396328741), (2.2964705022700844, 48.842853431168955), (2.2963481823848726, 48.84282055928381), (2.2962216165077205, 48.84279565630828), (2.2960919931322263, 48.84277895608797), (2.295960529458163, 48.84277061544204), (2.2934516039005297, 48.8426921080806), (2.2933182433106047, 48.842692245132845), (2.2931855414652738, 48.842700984575174), (2.293054768957674, 48.84271824272891), (2.2929271779107636, 48.84274385435031), (2.292803989990288, 48.84277757421253), (2.29268638470914, 48.84281907945333), (2.287424748961816, 48.84490044693107), (2.2873143383556385, 48.84494909269044), (2.287211621563141, 48.84500459713591), (2.2871175730488034, 48.845066433716134), (2.2870330850538454, 48.845134015807076), (2.2869589591315225, 48.845206702276506), (2.2868958985422965, 48.845283803565536), (2.2868445015810286, 48.84536458822981), (2.286805255899549, 48.84544828987801), (2.2867785338785143, 48.845534114441996), (2.2867645890925217, 48.845621247709744), (2.2867635539020985, 48.84570886304941), (2.2867754381955043, 48.845796129251525), (2.2868001292923688, 48.84588221841451), (2.286837393010181, 48.845966313799366), (2.2868868758836087, 48.84604761757824), (2.2869481085156775, 48.84612535840397), (2.2877548004579222, 48.84703795485056), (2.287779719806736, 48.847094868388865)]","[[(2.29589601326864, 48.84366916369608), (2.2965721840745865, 48.844255080387455), (2.297411715267751, 48.844906815537946), (2.2980334358999586, 48.845372575481825), (2.3012990097756725, 48.84764317487102), (2.301186260768939, 48.847756293913875), (2.2962654169306695, 48.847065229581304), (2.2889511109018073, 48.84660619184871), (2.2881253547167124, 48.845672053664664), (2.293387042956199, 48.843590654732374), (2.29589601326864, 48.84366916369608)], [(2.292403467891621, 48.84693093922497), (2.295765985210565, 48.847160747804075), (2.3011032464182084, 48.84789881944563), (2.2923948958754696, 48.85058182619611), (2.289069021538573, 48.84680311970809), (2.292403467891621, 48.84693093922497)]]"
4,Commerce,2014,3.335103697441372,NA,NA,NA,NA,0,3.335103697441372,NA,"[(2.287779719806736, 48.847094868388865), (2.287829132318856, 48.847176691419385), (2.2878904330425676, 48.8472549327145), (2.2912162478769242, 48.85103367263056), (2.291289491100901, 48.85110815817987), (2.29137350522125, 48.851177515389246), (2.2914674716586645, 48.851241068451394), (2.2915704748492933, 48.85129819811136), (2.291681511165482, 48.851348347701155), (2.2917994986951173, 48.85139102856455), (2.2919232877842544, 48.85142582481917), (2.292051672240268, 48.851452397409425), (2.2921834010863202, 48.851470487410765), (2.2923171907525357, 48.851479918553), (2.2924517375850146, 48.851480598938195), (2.292585730550699, 48.85147252193635), (2.2927178640142145, 48.851455766249885), (2.2928468504620665, 48.851430495146786), (2.292971433050121, 48.851396954869365), (2.3016798950792867, 48.84871390546067), (2.3018002301436358, 48.84867187107989), (2.3019136105370714, 48.848622123259176), (2.3020189049460953, 48.84856515839324), (2.30211506275124, 48.848501544888386), (2.3022011245105007, 48.8484319174901), (2.302276231532463, 48.84835697094878), (2.302339634443571, 48.84827745308671), (2.3023907006640996, 48.84819415733562), (2.3023982257534836, 48.84817717720018), (2.3024377293967735, 48.8481375429445), (2.3025041591425905, 48.84806338759605), (2.302559536243321, 48.847985378519994), (2.302603352878883, 48.847904231150125), (2.3026352072583482, 48.84782068969858), (2.3026548073029462, 48.84773552033021), (2.302661973322643, 48.84764950413567), (2.3026566396618406, 48.847563429968), (2.3026388552991683, 48.84747808720784), (2.3026087833959665, 48.847394258524176), (2.3025666997976795, 48.84731271269674), (2.302512990501987, 48.84723419756584), (2.30244814811697, 48.8471594331745), (2.3023727673418652, 48.847089105165395), (2.3022875395119047, 48.847023858493706), (2.2990393630295607, 48.844765387605904), (2.2984422828684536, 48.844318093760414), (2.297634209859577, 48.84369079018265), (2.296980194955654, 48.84312408242017), (2.296895170348276, 48.84305737737149), (2.2968007632453844, 48.84299641742878), (2.296697860199758, 48.84294177503009), (2.296587427534706, 48.84289396328741), (2.2964705022700844, 48.842853431168955), (2.2963481823848726, 48.84282055928381), (2.2962216165077205, 48.84279565630828), (2.2960919931322263, 48.84277895608797), (2.295960529458163, 48.84277061544204), (2.2934516039005297, 48.8426921080806), (2.2933182433106047, 48.842692245132845), (2.2931855414652738, 48.842700984575174), (2.293054768957674, 48.84271824272891), (2.2929271779107636, 48.84274385435031), (2.292803989990288, 48.84277757421253), (2.29268638470914, 48.84281907945333), (2.287424748961816, 48.84490044693107), (2.2873143383556385, 48.84494909269044), (2.287211621563141, 48.84500459713591), (2.2871175730488034, 48.845066433716134), (2.2870330850538454, 48.845134015807076), (2.2869589591315225, 48.845206702276506), (2.2868958985422965, 48.845283803565536), (2.2868445015810286, 48.84536458822981), (2.286805255899549, 48.84544828987801), (2.2867785338785143, 48.845534114441996), (2.2867645890925217, 48.845621247709744), (2.2867635539020985, 48.84570886304941), (2.2867754381955043, 48.845796129251525), (2.2868001292923688, 48.84588221841451), (2.286837393010181, 48.845966313799366), (2.2868868758836087, 48.84604761757824), (2.2869481085156775, 48.84612535840397), (2.2877548004579222, 48.84703795485056), (2.287779719806736, 48.847094868388865)]","[[(2.29589601326864, 48.84366916369608), (2.2965721840745865, 48.844255080387455), (2.297411715267751, 48.844906815537946), (2.2980334358999586, 48.845372575481825), (2.3012990097756725, 48.84764317487102), (2.301186260768939, 48.847756293913875), (2.2962654169306695, 48.847065229581304), (2.2889511109018073, 48.84660619184871), (2.2881253547167124, 48.845672053664664), (2.293387042956199, 48.843590654732374), (2.29589601326864, 48.84366916369608)], [(2.292403467891621, 48.84693093922497), (2.295765985210565, 48.847160747804075), (2.3011032464182084, 48.84789881944563), (2.2923948958754696, 48.85058182619611), (2.289069021538573, 48.84680311970809), (2.292403467891621, 48.84693093922497)]]"
5,Commerce,2015,1.553505333853278,1.936870875068264,0.383365541214985,-0.191682770607493,0.191682770607493,0,1.553505333853278,-0.191682770607493,"[(2.287779719806736, 48.847094868388865), (2.287829132318856, 48.847176691419385), (2.2878904330425676, 48.8472549327145), (2.2912162478769242, 48.85103367263056), (2.291289491100901, 48.85110815817987), (2.29137350522125, 48.851177515389246), (2.2914674716586645, 48.851241068451394), (2.2915704748492933, 48.85129819811136), (2.291681511165482, 48.851348347701155), (2.2917994986951173, 48.85139102856455), (2.2919232877842544, 48.85142582481917), (2.292051672240268, 48.851452397409425), (2.2921834010863202, 48.851470487410765), (2.2923171907525357, 48.851479918553), (2.2924517375850146, 48.851480598938195), (2.292585730550699, 48.85147252193635), (2.2927178640142145, 48.851455766249885), (2.2928468504620665, 48.851430495146786), (2.292971433050121, 48.851396954869365), (2.3016798950792867, 48.84871390546067), (2.3018002301436358, 48.84867187107989), (2.3019136105370714, 48.848622123259176), (2.3020189049460953, 48.84856515839324), (2.30211506275124, 48.848501544888386), (2.3022011245105007, 48.8484319174901), (2.302276231532463, 48.84835697094878), (2.302339634443571, 48.84827745308671), (2.3023907006640996, 48.84819415733562), (2.3023982257534836, 48.84817717720018), (2.3024377293967735, 48.8481375429445), (2.3025041591425905, 48.84806338759605), (2.302559536243321, 48.847985378519994), (2.302603352878883, 48.847904231150125), (2.3026352072583482, 48.84782068969858), (2.3026548073029462, 48.84773552033021), (2.302661973322643, 48.84764950413567), (2.3026566396618406, 48.847563429968), (2.3026388552991683, 48.84747808720784), (2.3026087833959665, 48.847394258524176), (2.3025666997976795, 48.84731271269674), (2.302512990501987, 48.84723419756584), (2.30244814811697, 48.8471594331745), (2.3023727673418652, 48.847089105165395), (2.3022875395119047, 48.847023858493706), (2.2990393630295607, 48.844765387605904), (2.2984422828684536, 48.844318093760414), (2.297634209859577, 48.84369079018265), (2.296980194955654, 48.84312408242017), (2.296895170348276, 48.84305737737149), (2.2968007632453844, 48.84299641742878), (2.296697860199758, 48.84294177503009), (2.296587427534706, 48.84289396328741), (2.2964705022700844, 48.842853431168955), (2.2963481823848726, 48.84282055928381), (2.2962216165077205, 48.84279565630828), (2.2960919931322263, 48.84277895608797), (2.295960529458163, 48.84277061544204), (2.2934516039005297, 48.8426921080806), (2.2933182433106047, 48.842692245132845), (2.2931855414652738, 48.842700984575174), (2.293054768957674, 48.84271824272891), (2.2929271779107636, 48.84274385435031), (2.292803989990288, 48.84277757421253), (2.29268638470914, 48.84281907945333), (2.287424748961816, 48.84490044693107), (2.2873143383556385, 48.84494909269044), (2.287211621563141, 48.84500459713591), (2.2871175730488034, 48.845066433716134), (2.2870330850538454, 48.845134015807076), (2.2869589591315225, 48.845206702276506), (2.2868958985422965, 48.845283803565536), (2.2868445015810286, 48.84536458822981), (2.286805255899549, 48.84544828987801), (2.2867785338785143, 48.845534114441996), (2.2867645890925217, 48.845621247709744), (2.2867635539020985, 48.84570886304941), (2.2867754381955043, 48.845796129251525), (2.2868001292923688, 48.84588221841451), (2.286837393010181, 48.845966313799366), (2.2868868758836087, 48.84604761757824), (2.2869481085156775, 48.84612535840397), (2.2877548004579222, 48.84703795485056), (2.287779719806736, 48.847094868388865)]","[[(2.29589601326864, 48.84366916369608), (2.2965721840745865, 48.844255080387455), (2.297411715267751, 48.844906815537946), (2.2980334358999586, 48.845372575481825), (2.3012990097756725, 48.84764317487102), (2.301186260768939, 48.847756293913875), (2.2962654169306695, 48.847065229581304), (2.2889511109018073, 48.84660619184871), (2.2881253547167124, 48.845672053664664), (2.293387042956199, 48.843590654732374), (2.29589601326864, 48.84366916369608)], [(2.292403467891621, 48.84693093922497), (2.295765985210565, 48.847160747804075), (2.3011032464182084, 48.84789881944563), (2.2923948958754696, 48.85058182619611), (2.289069021538573, 48.84680311970809), (2.292403467891621, 48.84693093922497)]]"
6,Verneuil,2010,0.294154504914065,0.597834646471416,0.303680141557351,-0.151840070778675,0.151840070778675,0,0.294154504914065,-0.151840070778675,"[(2.331729513414296, 48.85431923029902), (2.3316746963234514, 48.85423644350266), (2.3316075721140876, 48.85415770261066), (2.331528817885053, 48.85408380183625), (2.3314392280300864, 48.854015486569885), (2.3313397062240035, 48.85395344586156), (2.3312312563071758, 48.85389830547158), (2.3311149721602695, 48.85385062155965), (2.3309920266713657, 48.85381087507608), (2.330863659906718, 48.85377946691139), (2.330731166604417, 48.85375671385355), (2.330595883117025, 48.85374284539318), (2.3304591739348153, 48.853738001409255), (2.330322417925424, 48.853742230758584), (2.3301869944286167, 48.85375549078301), (2.3300542693463, 48.8537776477397), (2.329925581367965, 48.85380847814983), (2.3272701691641524, 48.854546177060456), (2.3271519200040633, 48.854583539816986), (2.327039656647639, 48.8546282257255), (2.326038129241585, 48.85507156265612), (2.3260006893057095, 48.85508874158157), (2.3254210066673378, 48.85536432417739), (2.325316611444768, 48.85541927267795), (2.325220864081807, 48.855480697546824), (2.3251346833493307, 48.85554800938525), (2.3250588962320657, 48.8556205623039), (2.324994229992578, 48.85569766012), (2.3249413051916825, 48.85577856303689), (2.324900629732284, 48.8558624947423), (2.3248725939838515, 48.85594864985697), (2.324857467034375, 48.85603620166252), (2.324855394105868, 48.856124310033955), (2.324866395158287, 48.85621212950133), (2.3248903646953756, 48.856298817362564), (2.3249270727743934, 48.85638354176993), (2.32497616721014, 48.85646548971276), (2.3250371769522133, 48.856543874819224), (2.325109516603198, 48.85661794490285), (2.3251924920344735, 48.856686989181085), (2.3252853070458426, 48.85675034509655), (2.326453081039481, 48.85747300757291), (2.3266877472973846, 48.85781206803258), (2.3266894449057722, 48.85783059396071), (2.3267029237563004, 48.85791356301941), (2.3267279959446485, 48.85799535097571), (2.326764445785346, 48.858075254059514), (2.3268119596863066, 48.858152584716336), (2.3278802453787493, 48.8596831811259), (2.327932670745608, 48.859750652537116), (2.327993521398774, 48.859814971180846), (2.328062365045308, 48.859875680093616), (2.3282006791096976, 48.85998749686822), (2.3282874641245503, 48.86005120558929), (2.3283830399406766, 48.860109178704754), (2.328486539877928, 48.860160890497625), (2.3285970253889308, 48.86020587202879), (2.3287134945703727, 48.86024371539013), (2.3288348912492074, 48.860274077403965), (2.3289601145613408, 48.86029668273568), (2.3290880289358933, 48.860311326390864), (2.329217474394438, 48.860317875574566), (2.329347277071753, 48.86031627089582), (2.3294762598626044, 48.86030652690623), (2.3296032530979454, 48.86028873196807), (2.329727105153618, 48.86026304745277), (2.329846692895304, 48.860229706277416), (2.3336780235244583, 48.859016496897205), (2.333792601117123, 48.858975660446966), (2.3339007508759995, 48.85892779687889), (2.334001486000984, 48.85887334292686), (2.334093887355868, 48.85881279545775), (2.33417711185515, 48.8587467069371), (2.334250400156515, 48.85867568038755), (2.334313083588783, 48.85860036388607), (2.334364590252142, 48.85852144465009), (2.3344044502350134, 48.85843964276657), (2.3344322999000293, 48.85835570462122), (2.3344478852000345, 48.85827039608798), (2.3344510639939653, 48.858184495540634), (2.3344418073415105, 48.85809878675073), (2.334420199764864, 48.858014051736205), (2.3343864384752293, 48.857931063626225), (2.3343408315712426, 48.85785057960734), (2.3342837952258204, 48.85777333401505), (2.3333250220562736, 48.85661840362221), (2.332809423000276, 48.85597685765935), (2.3327295556423935, 48.85588977172335), (2.3326379268246655, 48.85581145116225), (2.3320000053739633, 48.85496648373534), (2.331965940223526, 48.85488523623952), (2.3317714704139036, 48.85440522797372), (2.331729513414296, 48.85431923029902)]","[[(2.330650517654624, 48.855121337744755), (2.330721210824672, 48.85528995560087), (2.3314942471381634, 48.85631392372427), (2.331605062292932, 48.85639830762905), (2.33212496752039, 48.85704523091787), (2.3330881482420467, 48.858205504114146), (2.329256865656384, 48.859418694275284), (2.32911855078064, 48.859306878753216), (2.328050235104541, 48.85777629358491), (2.3280332193107203, 48.8575906553004), (2.3275815574245016, 48.856938089218005), (2.3262178599158654, 48.8560941948473), (2.3267975466899244, 48.85581860829793), (2.3277990824279975, 48.85537526486435), (2.3304545309604365, 48.85463755403808), (2.330650517654624, 48.855121337744755)]]"
