239.4179,17.742853,24.61031,storymap,"[('information', 0.9971893429756165), ('map', 0.9971223473548889), ('air', 0.9966598153114319), ('explore', 0.9965218305587769), ('transportation', 0.9965215921401978), ('analysis', 0.9964145421981812), ('history', 0.9962870478630066), ('story', 0.9962690472602844), ('across', 0.9962424039840698), ('people', 0.9962401986122131)]"
198.52295,-71.08761,-48.65411,national,"[('new', 0.9968335032463074), ('maps', 0.9968211054801941), ('natural', 0.9965752959251404), ('monitoring', 0.9965190291404724), ('2021', 0.9965122938156128), ('water', 0.9963017702102661), ('management', 0.9962562918663025), ('local', 0.9961968660354614), ('storymap', 0.9959914088249207), ('explore', 0.9959766268730164)]"
87.332726,39.19641,-75.69858,tour,"[('development', 0.996292769908905), ('climate', 0.9955683946609497), ('map', 0.9953588247299194), ('2020', 0.9951280355453491), ('across', 0.9950160384178162), ('help', 0.9949983954429626), ('health', 0.9949249625205994), ('land', 0.9948694705963135), ('data', 0.9947671294212341), ('communities', 0.9947444200515747)]"
79.194145,-112.57243,-102.38408,fire,"[('information', 0.9962549805641174), ('park', 0.9960470199584961), ('map', 0.9959805011749268), ('storymap', 0.9956626296043396), ('explore', 0.995636522769928), ('people', 0.9955927729606628), ('monitoring', 0.9955361485481262), ('world', 0.9953439235687256), ('new', 0.9952479004859924), ('national', 0.9952032566070557)]"
122.06409,61.147182,-12.877443,florida,"[('world', 0.9953472018241882), ('region', 0.9952738881111145), ('park', 0.9952616691589355), ('central', 0.9950913190841675), ('information', 0.995026707649231), ('2021', 0.9947378635406494), ('communities', 0.9947306513786316), ('access', 0.9947198629379272), ('people', 0.9946271777153015), ('historic', 0.9945902824401855)]"
105.831314,-135.94035,-127.31481,river,"[('new', 0.9959886074066162), ('water', 0.9956279993057251), ('explore', 0.9955222010612488), ('coastal', 0.9954580068588257), ('future', 0.9954074621200562), ('climate', 0.9953848123550415), ('map', 0.9952727556228638), ('people', 0.9952113032341003), ('look', 0.9951897263526917), ('central', 0.9951886534690857)]"
-9.789238,210.4015,-16.677708,world,"[('2021', 0.9966638684272766), ('park', 0.9966460466384888), ('information', 0.996636152267456), ('region', 0.9964531064033508), ('communities', 0.996225893497467), ('people', 0.9961655735969543), ('historic', 0.9960199594497681), ('climate', 0.9959088563919067), ('story', 0.9958930015563965), ('study', 0.9958897233009338)]"
100.42032,41.429893,-112.53605,mapping,"[('park', 0.9966283440589905), ('across', 0.9962930679321289), ('california', 0.9959083199501038), ('water', 0.9957940578460693), ('central', 0.9957370162010193), ('gas', 0.9956479072570801), ('management', 0.9955561757087708), ('history', 0.9954885840415955), ('data', 0.9954406023025513), ('provide', 0.9954204559326172)]"
213.68295,45.33722,-49.198505,california,"[('central', 0.9976983070373535), ('park', 0.9964079856872559), ('2021', 0.996354341506958), ('monitoring', 0.9962724447250366), ('new', 0.9961738586425781), ('water', 0.9961375594139099), ('communities', 0.996030867099762), ('county', 0.9959550499916077), ('mapping', 0.9959083199501038), ('across', 0.9958971738815308)]"
241.48314,-12.641134,-2.6924987,new,"[('map', 0.9969738721847534), ('management', 0.9968747496604919), ('national', 0.9968335032463074), ('around', 0.996637761592865), ('data', 0.9965810775756836), ('city', 0.9965679049491882), ('park', 0.9965004324913025), ('information', 0.996498167514801), ('2021', 0.996450662612915), ('region', 0.9964067339897156)]"
64.61051,-108.29619,-154.6519,us,"[('water', 0.9960446953773499), ('monitoring', 0.9957920908927917), ('information', 0.9954729080200195), ('central', 0.9951794147491455), ('2020', 0.9950559139251709), ('data', 0.9950118064880371), ('storymap', 0.9950060844421387), ('park', 0.9949401617050171), ('high', 0.9948801398277283), ('history', 0.9948780536651611)]"
109.71925,-107.20203,-168.68033,change,"[('management', 0.9961077570915222), ('2021', 0.9959166646003723), ('data', 0.9956302046775818), ('city', 0.9955589175224304), ('region', 0.9955117702484131), ('storymap', 0.9955096244812012), ('explore', 0.9955014586448669), ('impacts', 0.9953705668449402), ('information', 0.9952863454818726), ('development', 0.9951702356338501)]"
56.70064,-18.147472,-190.87607,environmental,"[('monitoring', 0.9952729344367981), ('information', 0.9952384233474731), ('city', 0.9950488805770874), ('map', 0.9950340986251831), ('new', 0.9948234558105469), ('park', 0.9948024749755859), ('region', 0.9945334792137146), ('data', 0.9944349527359009), ('impacts', 0.9943677186965942), ('support', 0.9943367838859558)]"
154.39021,-55.198193,2.1869311,region,"[('information', 0.9973624348640442), ('area', 0.996519923210144), ('world', 0.9964532256126404), ('new', 0.9964066743850708), ('2021', 0.9963793158531189), ('county', 0.9963576793670654), ('impacts', 0.9962413311004639), ('week', 0.9961057305335999), ('water', 0.9960968494415283), ('park', 0.9960541725158691)]"
199.437,10.134752,-69.04474,state,"[('map', 0.9972164630889893), ('explore', 0.9963610172271729), ('analysis', 0.9963553547859192), ('air', 0.9961184859275818), ('water', 0.9959108233451843), ('national', 0.9957941770553589), ('park', 0.9957479238510132), ('data', 0.9957379102706909), ('use', 0.9957181215286255), ('work', 0.9956972599029541)]"
125.39931,169.48105,-28.28004,public,"[('across', 0.9940874576568604), ('storymap', 0.9940603375434875), ('2020', 0.9938759207725525), ('health', 0.9938512444496155), ('california', 0.9938420653343201), ('new', 0.99382084608078), ('central', 0.9937635660171509), ('map', 0.9936503767967224), ('county', 0.9933964014053345), ('analysis', 0.9933167695999146)]"
137.64215,2.443717,-170.79207,future,"[('water', 0.996281623840332), ('analysis', 0.9962725639343262), ('area', 0.996168315410614), ('explore', 0.9956813454627991), ('data', 0.9955400824546814), ('river', 0.9954075813293457), ('coastal', 0.9953679442405701), ('central', 0.9952830076217651), ('park', 0.9952356219291687), ('map', 0.9951698184013367)]"
122.82952,75.90216,-169.82576,community,"[('data', 0.9955676794052124), ('map', 0.9953513741493225), ('air', 0.9950507283210754), ('climate', 0.994993269443512), ('analysis', 0.9948444366455078), ('week', 0.9947677254676819), ('management', 0.9945970177650452), ('storymap', 0.9945774078369141), ('information', 0.9945385456085205), ('people', 0.9944559931755066)]"
306.29587,21.466208,-6.8727264,information,"[('region', 0.9973623156547546), ('park', 0.9973490834236145), ('data', 0.9973131418228149), ('storymap', 0.9971892237663269), ('2021', 0.9970059394836426), ('people', 0.9968514442443848), ('explore', 0.9967012405395508), ('water', 0.9966981410980225), ('world', 0.9966360926628113), ('within', 0.9965771436691284)]"
73.69143,28.860645,-203.141,san,"[('region', 0.9949010610580444), ('information', 0.9947361350059509), ('2020', 0.9942444562911987), ('monitoring', 0.9942275881767273), ('water', 0.9941222667694092), ('2021', 0.9939150214195251), ('data', 0.9939051866531372), ('look', 0.9938907027244568), ('within', 0.9938792586326599), ('county', 0.9937360286712646)]"
172.11453,144.34756,24.497572,forest,"[('information', 0.9937738180160522), ('2020', 0.993477463722229), ('data', 0.9930700659751892), ('places', 0.9928776025772095), ('management', 0.9928370714187622), ('2021', 0.992544949054718), ('within', 0.9925079345703125), ('week', 0.9922863841056824), ('changes', 0.9922151565551758), ('development', 0.992199182510376)]"
239.06088,9.551942,-59.2,management,"[('water', 0.9969471096992493), ('2021', 0.9969374537467957), ('new', 0.9968747496604919), ('analysis', 0.9968624711036682), ('data', 0.9967079758644104), ('area', 0.9964436888694763), ('explore', 0.9963389039039612), ('national', 0.9962563514709473), ('information', 0.996194064617157), ('around', 0.9961841702461243)]"
218.18939,-54.83148,-13.371742,people,"[('park', 0.9977777600288391), ('information', 0.9968515038490295), ('data', 0.9968225955963135), ('central', 0.9966422319412231), ('creek', 0.9963764548301697), ('history', 0.9963327646255493), ('explore', 0.9963245391845703), ('use', 0.996296226978302), ('storymap', 0.9962401986122131), ('across', 0.9962327480316162)]"
167.50629,-57.732918,-78.43987,area,"[('explore', 0.9965361952781677), ('region', 0.9965199828147888), ('management', 0.9964438080787659), ('analysis', 0.9963887929916382), ('water', 0.9963022470474243), ('park', 0.9962074160575867), ('future', 0.9961683750152588), ('storymap', 0.9960867762565613), ('communities', 0.9960842728614807), ('around', 0.9959982633590698)]"
130.63191,-81.251656,-80.19777,explore,"[('using', 0.9967561364173889), ('analysis', 0.9967553615570068), ('information', 0.9967013597488403), ('water', 0.9966369271278381), ('2021', 0.9965880513191223), ('area', 0.9965361952781677), ('storymap', 0.9965218305587769), ('story', 0.9965194463729858), ('park', 0.9964867830276489), ('state', 0.9963608384132385)]"
185.79561,-135.86543,-70.859505,quality,"[('central', 0.9964858293533325), ('park', 0.9962722063064575), ('climate', 0.9959536790847778), ('2021', 0.9958850741386414), ('across', 0.995773434638977), ('people', 0.9956074357032776), ('historic', 0.9955806136131287), ('air', 0.9954676628112793), ('water', 0.99532550573349), ('information', 0.9953147768974304)]"
56.11417,26.453995,-153.9024,creek,"[('people', 0.9963764548301697), ('park', 0.9963139891624451), ('historic', 0.9962829351425171), ('data', 0.9962548613548279), ('great', 0.9962504506111145), ('city', 0.9960209727287292), ('history', 0.9959596395492554), ('california', 0.9956062436103821), ('air', 0.9955663084983826), ('central', 0.9955348372459412)]"
128.76628,-72.7861,-157.4922,land,"[('data', 0.9962863922119141), ('park', 0.9961870908737183), ('city', 0.9961429238319397), ('week', 0.9959545135498047), ('around', 0.9958997964859009), ('2020', 0.9958864450454712), ('climate', 0.9957888126373291), ('new', 0.9957632422447205), ('map', 0.9957528710365295), ('part', 0.9955935478210449)]"
196.92114,16.875996,140.76709,report,"[('state', 0.994113564491272), ('historic', 0.9932768940925598), ('across', 0.9932576417922974), ('mapping', 0.9932488799095154), ('work', 0.9932201504707336), ('2020', 0.9931960105895996), ('park', 0.9931070804595947), ('city', 0.9929476976394653), ('climate', 0.9927968978881836), ('information', 0.9927515387535095)]"
124.95664,26.02643,-139.40923,program,"[('park', 0.9965570569038391), ('explore', 0.9959862232208252), ('people', 0.9959511756896973), ('area', 0.9954831600189209), ('communities', 0.9954301118850708), ('central', 0.9954059720039368), ('new', 0.9953654408454895), ('different', 0.995305597782135), ('county', 0.9951887130737305), ('region', 0.9950793385505676)]"
62.33808,69.327576,-172.7467,food,"[('different', 0.9958531260490417), ('park', 0.9956476092338562), ('help', 0.9953685402870178), ('historic', 0.994936466217041), ('along', 0.9948676228523254), ('new', 0.9947124719619751), ('information', 0.994517982006073), ('north', 0.9944941401481628), ('city', 0.9944475889205933), ('development', 0.9943075180053711)]"
147.42134,-111.796425,-144.79662,health,"[('new', 0.9961289763450623), ('part', 0.9958720207214355), ('2020', 0.9958211183547974), ('park', 0.9954985976219177), ('across', 0.9954524636268616), ('week', 0.9953932762145996), ('land', 0.9952831864356995), ('use', 0.9952577352523804), ('management', 0.995240330696106), ('data', 0.9952386021614075)]"
200.02876,12.260818,10.856407,maps,"[('national', 0.9968212246894836), ('2021', 0.9966281652450562), ('climate', 0.9963111877441406), ('data', 0.9962389469146729), ('new', 0.9961576461791992), ('resources', 0.9960789084434509), ('information', 0.9960374236106873), ('covid19', 0.9960213303565979), ('map', 0.9958925247192383), ('water', 0.9958893656730652)]"
-110.228485,52.116356,-203.65659,look,"[('water', 0.9965205192565918), ('information', 0.9960724115371704), ('storymap', 0.9960166811943054), ('analysis', 0.9959102272987366), ('explore', 0.9957692623138428), ('provide', 0.9957065582275391), ('2020', 0.9956376552581787), ('management', 0.9956217408180237), ('2021', 0.9956045150756836), ('north', 0.995586097240448)]"
155.38318,109.16681,-79.49842,urban,"[('data', 0.995380699634552), ('information', 0.995337963104248), ('people', 0.9952656030654907), ('park', 0.9952641725540161), ('2021', 0.995162308216095), ('historic', 0.995042085647583), ('creek', 0.9949188828468323), ('new', 0.9948306083679199), ('story', 0.9947614669799805), ('world', 0.994678795337677)]"
112.95477,-115.53181,-62.83014,development,"[('tour', 0.9962925910949707), ('trail', 0.9959112405776978), ('story', 0.9958957433700562), ('information', 0.9958560466766357), ('historic', 0.9958357214927673), ('climate', 0.9958168864250183), ('park', 0.995712161064148), ('world', 0.9956128597259521), ('part', 0.9956091046333313), ('data', 0.9955317974090576)]"
94.69809,-22.197628,-89.259735,arcgis,"[('information', 0.9956396222114563), ('data', 0.9955817461013794), ('park', 0.9955433011054993), ('water', 0.9955105781555176), ('part', 0.9953500032424927), ('management', 0.9949260950088501), ('storymap', 0.9948509931564331), ('map', 0.994807243347168), ('people', 0.9947471022605896), ('new', 0.9946743249893188)]"
77.35821,-36.12573,-120.81614,part,"[('park', 0.9966788291931152), ('around', 0.9963107109069824), ('information', 0.9962180852890015), ('new', 0.9962179660797119), ('climate', 0.9960428476333618), ('health', 0.9958721399307251), ('data', 0.9958566427230835), ('maps', 0.9958535432815552), ('2020', 0.9956411719322205), ('explore', 0.9956220984458923)]"
161.41962,-92.7002,-59.694622,using,"[('explore', 0.9967560172080994), ('areas', 0.9966005682945251), ('storymap', 0.996173620223999), ('learn', 0.9959773421287537), ('national', 0.9957101345062256), ('story', 0.9954858422279358), ('work', 0.9954710006713867), ('information', 0.9954417943954468), ('2020', 0.9954379796981812), ('data', 0.9954251050949097)]"
87.3064,-0.95628667,-162.41116,natural,"[('national', 0.9965753555297852), ('storymap', 0.9961490631103516), ('new', 0.995822012424469), ('county', 0.9956682324409485), ('support', 0.9956178069114685), ('information', 0.9955854415893555), ('watershed', 0.9953835606575012), ('region', 0.99500572681427), ('map', 0.9949790835380554), ('california', 0.994973361492157)]"
86.948715,79.18755,-94.4562,parks,"[('data', 0.996043860912323), ('county', 0.9947981834411621), ('2021', 0.9946842193603516), ('people', 0.9946593046188354), ('climate', 0.994559109210968), ('impacts', 0.9944831132888794), ('new', 0.9942798018455505), ('creek', 0.9941976070404053), ('history', 0.9940006136894226), ('map', 0.9939547181129456)]"
117.043816,-54.94822,-112.44914,learn,"[('help', 0.9960340261459351), ('using', 0.9959772825241089), ('climate', 0.9958994388580322), ('explore', 0.9957833290100098), ('map', 0.9956910610198975), ('water', 0.995640218257904), ('areas', 0.9955427050590515), ('state', 0.9954812526702881), ('area', 0.9952571988105774), ('analysis', 0.9952376484870911)]"
133.39893,68.26511,-87.9327,trail,"[('development', 0.9959113597869873), ('story', 0.9947397708892822), ('projects', 0.9946848750114441), ('information', 0.9943947792053223), ('around', 0.9941887259483337), ('park', 0.9941832423210144), ('monitoring', 0.9941256642341614), ('back', 0.9940142631530762), ('area', 0.9939733743667603), ('different', 0.9939698576927185)]"
111.40246,-11.32665,-130.89879,use,"[('people', 0.996296226978302), ('explore', 0.9962190389633179), ('information', 0.9959362745285034), ('state', 0.9957181215286255), ('climate', 0.9956578612327576), ('2021', 0.9956239461898804), ('new', 0.9955638647079468), ('world', 0.9954939484596252), ('region', 0.9954748749732971), ('around', 0.9954506754875183)]"
153.60979,-130.88713,-41.97787,weather,"[('water', 0.996539294719696), ('information', 0.9965223073959351), ('2021', 0.9961603879928589), ('explore', 0.9959712028503418), ('impacts', 0.9958488941192627), ('park', 0.9957801103591919), ('world', 0.9956642389297485), ('new', 0.9955883622169495), ('storymap', 0.9954851865768433), ('creek', 0.9954671859741211)]"
141.79965,-140.04129,-85.15359,air,"[('storymap', 0.9966598749160767), ('data', 0.9964630007743835), ('transportation', 0.9962888360023499), ('analysis', 0.9962360858917236), ('map', 0.9961913824081421), ('state', 0.9961186647415161), ('story', 0.9959786534309387), ('history', 0.9958795309066772), ('water', 0.9958226084709167), ('2021', 0.9957876205444336)]"
83.50054,-64.60829,-183.94705,projects,"[('historic', 0.996187686920166), ('park', 0.9960674047470093), ('data', 0.9958258271217346), ('information', 0.9957467317581177), ('city', 0.9955969452857971), ('support', 0.9954931139945984), ('management', 0.995459258556366), ('across', 0.9954314231872559), ('new', 0.9954205751419067), ('creek', 0.9953269362449646)]"
289.22534,-14.8250265,2.293161,gas,"[('week', 0.9957272410392761), ('mapping', 0.9956477880477905), ('information', 0.9955734610557556), ('creek', 0.9955085515975952), ('look', 0.9953232407569885), ('data', 0.9952753186225891), ('park', 0.9949660301208496), ('people', 0.9949139356613159), ('california', 0.9948853254318237), ('across', 0.9948852062225342)]"
157.7855,-13.128522,-8.058032,communities,"[('park', 0.996623158454895), ('central', 0.9966110587120056), ('week', 0.9963770508766174), ('historic', 0.9962811470031738), ('world', 0.996225893497467), ('2021', 0.9961337447166443), ('area', 0.9960841536521912), ('climate', 0.9960833787918091), ('water', 0.9960743188858032), ('california', 0.9960309267044067)]"
154.95934,2.5389526,121.292694,guide,"[('management', 0.9951974749565125), ('national', 0.9949705600738525), ('new', 0.9944547414779663), ('2020', 0.9944217801094055), ('arcgis', 0.9942697882652283), ('storymap', 0.9938297867774963), ('natural', 0.9937394857406616), ('along', 0.9936336278915405), ('water', 0.9935414791107178), ('maps', 0.9935319423675537)]"
287.96143,16.277754,27.538996,week,"[('monitoring', 0.9965777397155762), ('project', 0.9963798522949219), ('communities', 0.9963769912719727), ('water', 0.9963763356208801), ('historic', 0.9962944388389587), ('data', 0.9962002635002136), ('information', 0.9961610436439514), ('region', 0.9961057901382446), ('story', 0.9960994720458984), ('within', 0.9960960745811462)]"
134.63693,131.4736,-53.770916,places,"[('2020', 0.9955406188964844), ('information', 0.9952486157417297), ('us', 0.9947118759155273), ('map', 0.9946171641349792), ('monitoring', 0.9946019649505615), ('national', 0.9945259094238281), ('data', 0.9944316148757935), ('maps', 0.9942404627799988), ('future', 0.9941835403442383), ('climate', 0.9940400123596191)]"
103.90573,133.56151,-18.254599,pollution,"[('new', 0.9957534074783325), ('2021', 0.9951211214065552), ('data', 0.9950055480003357), ('national', 0.9949533939361572), ('use', 0.9948745965957642), ('monitoring', 0.9948596358299255), ('information', 0.9947698712348938), ('around', 0.9946444630622864), ('state', 0.9942962527275085), ('explore', 0.9941184520721436)]"
77.873985,15.867901,157.3912,regional,"[('management', 0.9932342767715454), ('2020', 0.9927359223365784), ('around', 0.9924773573875427), ('work', 0.9922229647636414), ('response', 0.9921509623527527), ('help', 0.9920307993888855), ('area', 0.9919946789741516), ('new', 0.991923987865448), ('california', 0.9917033314704895), ('national', 0.9916962385177612)]"
94.9459,-188.00598,43.84484,virtual,"[('park', 0.9945151805877686), ('historic', 0.9941152930259705), ('communities', 0.9939188361167908), ('covid19', 0.9939008355140686), ('help', 0.9937753081321716), ('climate', 0.9936203360557556), ('week', 0.9934312701225281), ('data', 0.9933491349220276), ('history', 0.9933134913444519), ('management', 0.9933128356933594)]"
144.76985,106.785,-124.78962,library,"[('around', 0.9942193627357483), ('watershed', 0.9934501647949219), ('local', 0.9932896494865417), ('gas', 0.9931502938270569), ('week', 0.9931038022041321), ('survey123', 0.9930955767631531), ('story', 0.9930808544158936), ('information', 0.993063747882843), ('within', 0.993030846118927), ('new', 0.9928684234619141)]"
198.92636,-112.263756,-36.61957,impacts,"[('2021', 0.9963435530662537), ('region', 0.9962412714958191), ('explore', 0.9962178468704224), ('weather', 0.9958489537239075), ('new', 0.9957974553108215), ('national', 0.9957706332206726), ('people', 0.9956267476081848), ('map', 0.9954970479011536), ('city', 0.995475172996521), ('monitoring', 0.995461642742157)]"
170.88841,-82.25488,-24.112816,monitoring,"[('2021', 0.9970985651016235), ('week', 0.996577799320221), ('information', 0.9965378046035767), ('water', 0.9965362548828125), ('national', 0.9965189695358276), ('california', 0.9962724447250366), ('city', 0.9962223768234253), ('covid19', 0.996133029460907), ('climate', 0.9960615634918213), ('communities', 0.9958897829055786)]"
192.82796,-71.26045,8.799504,central,"[('california', 0.9976982474327087), ('park', 0.99754399061203), ('data', 0.9967325329780579), ('people', 0.9966421127319336), ('communities', 0.9966111183166504), ('water', 0.9965519309043884), ('local', 0.9965086579322815), ('quality', 0.9964858293533325), ('county', 0.9964713454246521), ('across', 0.9961894154548645)]"
91.41865,-76.11787,-143.2649,historic,"[('climate', 0.9977911710739136), ('around', 0.9963775873184204), ('park', 0.9963371753692627), ('transportation', 0.996317982673645), ('week', 0.9962943196296692), ('creek', 0.9962828159332275), ('communities', 0.9962812662124634), ('city', 0.9962666034698486), ('help', 0.9962489008903503), ('2021', 0.9962295889854431)]"
83.029495,121.25054,-47.474754,response,"[('management', 0.9953746199607849), ('water', 0.995359480381012), ('analysis', 0.9953516721725464), ('data', 0.9949871301651001), ('part', 0.994705855846405), ('river', 0.9946608543395996), ('2020', 0.9945911765098572), ('monitoring', 0.9945648312568665), ('information', 0.9945034384727478), ('look', 0.9943646192550659)]"
90.23782,39.31817,-151.38579,great,"[('creek', 0.996250331401825), ('2021', 0.9957162737846375), ('state', 0.9956061244010925), ('city', 0.9953980445861816), ('california', 0.9953921437263489), ('explore', 0.995380163192749), ('2020', 0.9953755736351013), ('story', 0.9952960014343262), ('data', 0.9952882528305054), ('park', 0.9952295422554016)]"
168.83548,-118.46932,-2.963032,high,"[('different', 0.9959772229194641), ('city', 0.9959385395050049), ('storymap', 0.9959074854850769), ('information', 0.9958103895187378), ('data', 0.9957379102706909), ('people', 0.9954466223716736), ('map', 0.9953743815422058), ('new', 0.9953646063804626), ('2021', 0.9953362345695496), ('world', 0.9952888488769531)]"
76.72415,8.975501,-120.07243,work,"[('2020', 0.9964616298675537), ('storymap', 0.9960246086120605), ('city', 0.995736300945282), ('state', 0.9956973195075989), ('time', 0.9956924319267273), ('park', 0.9955959916114807), ('information', 0.9955657720565796), ('using', 0.9954709410667419), ('water', 0.9954373240470886), ('week', 0.9954147338867188)]"
142.72568,-51.118587,-42.371735,help,"[('historic', 0.9962489604949951), ('learn', 0.9960342049598694), ('water', 0.9960249662399292), ('week', 0.9959763288497925), ('map', 0.995968222618103), ('california', 0.9958747625350952), ('north', 0.9957903623580933), ('climate', 0.9957689046859741), ('monitoring', 0.9957326054573059), ('new', 0.9955930709838867)]"
98.92986,-4.459329,-195.04515,watershed,"[('data', 0.9957417845726013), ('historic', 0.9953844547271729), ('natural', 0.9953835010528564), ('storymap', 0.9953519701957703), ('county', 0.9953187108039856), ('management', 0.9951622486114502), ('information', 0.9950515031814575), ('new', 0.9950296878814697), ('around', 0.9949913024902344), ('within', 0.9948893189430237)]"
117.38279,103.958694,-73.56073,service,"[('information', 0.9964854717254639), ('story', 0.9961545467376709), ('new', 0.9953485131263733), ('across', 0.9952046275138855), ('around', 0.9951887130737305), ('explore', 0.9951541423797607), ('2021', 0.9950695037841797), ('region', 0.9950452446937561), ('storymap', 0.9950045943260193), ('data', 0.994986891746521)]"
29.82233,-172.64006,-5.9279604,arizona,"[('population', 0.9897324442863464), ('look', 0.9884909987449646), ('university', 0.9882557392120361), ('part', 0.9881047010421753), ('history', 0.9877185821533203), ('information', 0.9874394536018372), ('data', 0.9872965216636658), ('weather', 0.9869749546051025), ('learn', 0.9868513345718384), ('help', 0.9866655468940735)]"
